"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",31
"Votos a candidaturas 2007","PP 2007",4
"Votos a candidaturas 2007","PAR 2007",26
"PSOE 2007","Votos a candidaturas 2011",31
"PP 2007","Votos a candidaturas 2011",4
"PAR 2007","Votos a candidaturas 2011",26
"Votos a candidaturas 2011","PSOE 2011",25
"Votos a candidaturas 2011","PP 2011",40
"Votos a candidaturas 2011","PAR 2011",38
