"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",14
"Votos a candidaturas 2007","PP 2007",4
"Votos a candidaturas 2007","PAR 2007",37
"PSOE 2007","Votos a candidaturas 2011",14
"PP 2007","Votos a candidaturas 2011",4
"PAR 2007","Votos a candidaturas 2011",37
"Votos a candidaturas 2011","PSOE 2011",2
"Votos a candidaturas 2011","PP 2011",6
"Votos a candidaturas 2011","PAR 2011",32
