"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",4
"Votos a candidaturas 2007","PP 2007",2
"Votos a candidaturas 2007","PAR 2007",20
"PSOE 2007","Votos a candidaturas 2011",4
"PP 2007","Votos a candidaturas 2011",2
"PAR 2007","Votos a candidaturas 2011",20
"Votos a candidaturas 2011","PSOE 2011",35
