"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",69
"Votos a candidaturas 2007","PP 2007",14
"Votos a candidaturas 2007","PAR 2007",97
"Votos a candidaturas 2007","CHA 2007",37
"PSOE 2007","Votos a candidaturas 2011",69
"PP 2007","Votos a candidaturas 2011",14
"PAR 2007","Votos a candidaturas 2011",97
"CHA 2007","Votos a candidaturas 2011",37
"Votos a candidaturas 2011","PSOE 2011",88
"Votos a candidaturas 2011","PP 2011",3
"Votos a candidaturas 2011","PAR 2011",123
