"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",140
"Votos a candidaturas 2007","PP 2007",30
"Votos a candidaturas 2007","PAR 2007",57
"Votos a candidaturas 2007","CHA 2007",37
"PSOE 2007","Votos a candidaturas 2011",140
"PP 2007","Votos a candidaturas 2011",30
"PAR 2007","Votos a candidaturas 2011",57
"CHA 2007","Votos a candidaturas 2011",37
"Votos a candidaturas 2011","PSOE 2011",103
"Votos a candidaturas 2011","PP 2011",40
"Votos a candidaturas 2011","CHA 2011",82
