"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",14
"Votos a candidaturas 2007","PAR 2007",76
"PSOE 2007","Votos a candidaturas 2011",14
"PAR 2007","Votos a candidaturas 2011",76
"Votos a candidaturas 2011","PAR 2011",71
"Votos a candidaturas 2011","PP 2011",15
