"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",395
"Votos a candidaturas 2007","PP 2007",136
"Votos a candidaturas 2007","CHA 2007",165
"PSOE 2007","Votos a candidaturas 2011",395
"PP 2007","Votos a candidaturas 2011",136
"CHA 2007","Votos a candidaturas 2011",165
"Votos a candidaturas 2011","PSOE 2011",355
"Votos a candidaturas 2011","PP 2011",232
"Votos a candidaturas 2011","PAR 2011",16
