"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",137
"Votos a candidaturas 2007","PP 2007",22
"Votos a candidaturas 2007","PAR 2007",113
"PSOE 2007","Votos a candidaturas 2011",137
"PP 2007","Votos a candidaturas 2011",22
"PAR 2007","Votos a candidaturas 2011",113
"Votos a candidaturas 2011","PSOE 2011",152
"Votos a candidaturas 2011","PP 2011",32
"Votos a candidaturas 2011","PAR 2011",76
