"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",273
"Votos a candidaturas 2007","PP 2007",96
"Votos a candidaturas 2007","CHA 2007",30
"PSOE 2007","Votos a candidaturas 2011",273
"PP 2007","Votos a candidaturas 2011",96
"CHA 2007","Votos a candidaturas 2011",30
"Votos a candidaturas 2011","PSOE 2011",258
"Votos a candidaturas 2011","PP 2011",111
"Votos a candidaturas 2011","PAR 2011",11
