"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",274
"Votos a candidaturas 2007","PP 2007",285
"Votos a candidaturas 2007","PAR 2007",139
"PSOE 2007","Votos a candidaturas 2011",274
"PP 2007","Votos a candidaturas 2011",285
"PAR 2007","Votos a candidaturas 2011",139
"Votos a candidaturas 2011","PSOE 2011",242
"Votos a candidaturas 2011","PP 2011",314
"Votos a candidaturas 2011","PAR 2011",167
