"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",45
"Votos a candidaturas 2007","PP 2007",11
"Votos a candidaturas 2007","PAR 2007",47
"PSOE 2007","Votos a candidaturas 2011",45
"PP 2007","Votos a candidaturas 2011",11
"PAR 2007","Votos a candidaturas 2011",47
"Votos a candidaturas 2011","PSOE 2011",42
"Votos a candidaturas 2011","PP 2011",13
"Votos a candidaturas 2011","PAR 2011",39
