"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",136
"Votos a candidaturas 2007","PP 2007",173
"Votos a candidaturas 2007","CHA 2007",3
"PSOE 2007","Votos a candidaturas 2011",136
"PP 2007","Votos a candidaturas 2011",173
"CHA 2007","Votos a candidaturas 2011",3
"Votos a candidaturas 2011","PSOE 2011",144
"Votos a candidaturas 2011","PP 2011",113
"Votos a candidaturas 2011","CHA 2011",3
