"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",101
"Votos a candidaturas 2007","PP 2007",68
"PSOE 2007","Votos a candidaturas 2011",101
"PP 2007","Votos a candidaturas 2011",68
"Votos a candidaturas 2011","PSOE 2011",78
"Votos a candidaturas 2011","PP 2011",21
"Votos a candidaturas 2011","PAR 2011",19
