"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",86
"Votos a candidaturas 2007","PP 2007",210
"PSOE 2007","Votos a candidaturas 2011",86
"PP 2007","Votos a candidaturas 2011",210
"Votos a candidaturas 2011","PSOE 2011",46
"Votos a candidaturas 2011","PP 2011",186
"Votos a candidaturas 2011","PAR 2011",43
