"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",27
"Votos a candidaturas 2007","PP 2007",74
"Votos a candidaturas 2007","PAR 2007",25
"PSOE 2007","Votos a candidaturas 2011",27
"PP 2007","Votos a candidaturas 2011",74
"PAR 2007","Votos a candidaturas 2011",25
"Votos a candidaturas 2011","PSOE 2011",49
"Votos a candidaturas 2011","PP 2011",51
"Votos a candidaturas 2011","PAR 2011",26
"Votos a candidaturas 2011","CHA 2011",7
