"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",62
"Votos a candidaturas 2007","PP 2007",75
"Votos a candidaturas 2007","PAR 2007",117
"PSOE 2007","Votos a candidaturas 2011",62
"PP 2007","Votos a candidaturas 2011",75
"PAR 2007","Votos a candidaturas 2011",117
"Votos a candidaturas 2011","PSOE 2011",59
"Votos a candidaturas 2011","PP 2011",82
