"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",130
"Votos a candidaturas 2007","PP 2007",186
"Votos a candidaturas 2007","CHA 2007",44
"PSOE 2007","Votos a candidaturas 2011",130
"PP 2007","Votos a candidaturas 2011",186
"CHA 2007","Votos a candidaturas 2011",44
"Votos a candidaturas 2011","PSOE 2011",116
"Votos a candidaturas 2011","PP 2011",176
"Votos a candidaturas 2011","PAR 2011",49
