"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",70
"Votos a candidaturas 2007","PAR 2007",151
"PSOE 2007","Votos a candidaturas 2011",70
"PAR 2007","Votos a candidaturas 2011",151
"Votos a candidaturas 2011","PAR 2011",105
"Votos a candidaturas 2011","PP 2011",101
