"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",3
"Votos a candidaturas 2007","PP 2007",26
"Votos a candidaturas 2007","PAR 2007",4
"PSOE 2007","Votos a candidaturas 2011",3
"PP 2007","Votos a candidaturas 2011",26
"PAR 2007","Votos a candidaturas 2011",4
"Votos a candidaturas 2011","PP 2011",10
"Votos a candidaturas 2011","COMPROMISO.CON.ARAGON 2011",37
