"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",29
"Votos a candidaturas 2007","PP 2007",49
"Votos a candidaturas 2007","PAR 2007",96
"PSOE 2007","Votos a candidaturas 2011",29
"PP 2007","Votos a candidaturas 2011",49
"PAR 2007","Votos a candidaturas 2011",96
"Votos a candidaturas 2011","PSOE 2011",54
"Votos a candidaturas 2011","PP 2011",42
"Votos a candidaturas 2011","COMPROMISO.CON.ARAGON 2011",54
