"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",120
"Votos a candidaturas 2007","PP 2007",12
"Votos a candidaturas 2007","PAR 2007",90
"Votos a candidaturas 2007","CHA 2007",7
"PSOE 2007","Votos a candidaturas 2011",120
"PP 2007","Votos a candidaturas 2011",12
"PAR 2007","Votos a candidaturas 2011",90
"CHA 2007","Votos a candidaturas 2011",7
"Votos a candidaturas 2011","PSOE 2011",157
"Votos a candidaturas 2011","PP 2011",76
