"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",12
"Votos a candidaturas 2007","PP 2007",2
"Votos a candidaturas 2007","PAR 2007",43
"PSOE 2007","Votos a candidaturas 2011",12
"PP 2007","Votos a candidaturas 2011",2
"PAR 2007","Votos a candidaturas 2011",43
"Votos a candidaturas 2011","PSOE 2011",17
"Votos a candidaturas 2011","PP 2011",6
"Votos a candidaturas 2011","PAR 2011",41
