"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",32
"Votos a candidaturas 2007","PP 2007",10
"Votos a candidaturas 2007","PAR 2007",40
"Votos a candidaturas 2007","CHA 2007",10
"PSOE 2007","Votos a candidaturas 2011",32
"PP 2007","Votos a candidaturas 2011",10
"PAR 2007","Votos a candidaturas 2011",40
"CHA 2007","Votos a candidaturas 2011",10
"Votos a candidaturas 2011","PSOE 2011",26
"Votos a candidaturas 2011","PP 2011",16
"Votos a candidaturas 2011","PAR 2011",28
