"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",45
"Votos a candidaturas 2007","PP 2007",8
"PSOE 2007","Votos a candidaturas 2011",45
"PP 2007","Votos a candidaturas 2011",8
"Votos a candidaturas 2011","PSOE 2011",43
"Votos a candidaturas 2011","PP 2011",38
"Votos a candidaturas 2011","CHA 2011",45
"Votos a candidaturas 2011","COMPROMISO.CON.ARAGON 2011",11
