"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",14
"Votos a candidaturas 2007","PAR 2007",27
"PSOE 2007","Votos a candidaturas 2011",14
"PAR 2007","Votos a candidaturas 2011",27
"Votos a candidaturas 2011","PSOE 2011",16
"Votos a candidaturas 2011","PAR 2011",24
