"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",22
"Votos a candidaturas 2007","PP 2007",31
"Votos a candidaturas 2007","PAR 2007",23
"Votos a candidaturas 2007","CHA 2007",26
"PSOE 2007","Votos a candidaturas 2011",22
"PP 2007","Votos a candidaturas 2011",31
"PAR 2007","Votos a candidaturas 2011",23
"CHA 2007","Votos a candidaturas 2011",26
"Votos a candidaturas 2011","PSOE 2011",20
"Votos a candidaturas 2011","PP 2011",56
"Votos a candidaturas 2011","PAR 2011",1
