"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",39
"Votos a candidaturas 2007","PP 2007",49
"Votos a candidaturas 2007","CHA 2007",8
"PSOE 2007","Votos a candidaturas 2011",39
"PP 2007","Votos a candidaturas 2011",49
"CHA 2007","Votos a candidaturas 2011",8
"Votos a candidaturas 2011","PSOE 2011",3
"Votos a candidaturas 2011","PP 2011",59
"Votos a candidaturas 2011","PAR 2011",24
