"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",222
"Votos a candidaturas 2007","PP 2007",6
"Votos a candidaturas 2007","PAR 2007",176
"PSOE 2007","Votos a candidaturas 2011",222
"PP 2007","Votos a candidaturas 2011",6
"PAR 2007","Votos a candidaturas 2011",176
"Votos a candidaturas 2011","PSOE 2011",237
"Votos a candidaturas 2011","PP 2011",56
"Votos a candidaturas 2011","PAR 2011",57
