"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",459
"Votos a candidaturas 2007","PP 2007",313
"Votos a candidaturas 2007","PAR 2007",57
"PSOE 2007","Votos a candidaturas 2011",459
"PP 2007","Votos a candidaturas 2011",313
"PAR 2007","Votos a candidaturas 2011",57
"Votos a candidaturas 2011","PSOE 2011",376
"Votos a candidaturas 2011","PP 2011",380
