"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",36
"Votos a candidaturas 2007","PAR 2007",22
"PSOE 2007","Votos a candidaturas 2011",36
"PAR 2007","Votos a candidaturas 2011",22
"Votos a candidaturas 2011","PSOE 2011",33
"Votos a candidaturas 2011","PAR 2011",12
"Votos a candidaturas 2011","PP 2011",27
