"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",65
"Votos a candidaturas 2007","PP 2007",12
"Votos a candidaturas 2007","PAR 2007",19
"Votos a candidaturas 2007","CHA 2007",1
"PSOE 2007","Votos a candidaturas 2011",65
"PP 2007","Votos a candidaturas 2011",12
"PAR 2007","Votos a candidaturas 2011",19
"CHA 2007","Votos a candidaturas 2011",1
"Votos a candidaturas 2011","PSOE 2011",62
"Votos a candidaturas 2011","PP 2011",19
"Votos a candidaturas 2011","PAR 2011",7
