"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",284
"Votos a candidaturas 2007","PP 2007",141
"Votos a candidaturas 2007","CHA 2007",53
"PSOE 2007","Votos a candidaturas 2011",284
"PP 2007","Votos a candidaturas 2011",141
"CHA 2007","Votos a candidaturas 2011",53
"Votos a candidaturas 2011","PSOE 2011",183
"Votos a candidaturas 2011","PP 2011",145
"Votos a candidaturas 2011","CHA 2011",148
