"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",55
"Votos a candidaturas 2007","PP 2007",16
"Votos a candidaturas 2007","CHA 2007",5
"PSOE 2007","Votos a candidaturas 2011",55
"PP 2007","Votos a candidaturas 2011",16
"CHA 2007","Votos a candidaturas 2011",5
"Votos a candidaturas 2011","PSOE 2011",53
"Votos a candidaturas 2011","PP 2011",22
"Votos a candidaturas 2011","PAR 2011",2
