"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",81
"Votos a candidaturas 2007","PP 2007",133
"PSOE 2007","Votos a candidaturas 2011",81
"PP 2007","Votos a candidaturas 2011",133
"Votos a candidaturas 2011","PSOE 2011",35
"Votos a candidaturas 2011","PP 2011",101
"Votos a candidaturas 2011","PAR 2011",86
