"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",155
"Votos a candidaturas 2007","PAR 2007",125
"PSOE 2007","Votos a candidaturas 2011",155
"PAR 2007","Votos a candidaturas 2011",125
"Votos a candidaturas 2011","PSOE 2011",143
"Votos a candidaturas 2011","PAR 2011",78
"Votos a candidaturas 2011","CHA 2011",2
"Votos a candidaturas 2011","COMPROMISO.CON.ARAGON 2011",33
