"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",163
"Votos a candidaturas 2007","PP 2007",60
"Votos a candidaturas 2007","PAR 2007",48
"Votos a candidaturas 2007","CHA 2007",1
"PSOE 2007","Votos a candidaturas 2011",163
"PP 2007","Votos a candidaturas 2011",60
"PAR 2007","Votos a candidaturas 2011",48
"CHA 2007","Votos a candidaturas 2011",1
"Votos a candidaturas 2011","PSOE 2011",75
"Votos a candidaturas 2011","PP 2011",52
"Votos a candidaturas 2011","PAR 2011",118
