"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",14
"Votos a candidaturas 2007","PP 2007",114
"Votos a candidaturas 2007","PAR 2007",7
"Votos a candidaturas 2007","CHA 2007",4
"PSOE 2007","Votos a candidaturas 2011",14
"PP 2007","Votos a candidaturas 2011",114
"PAR 2007","Votos a candidaturas 2011",7
"CHA 2007","Votos a candidaturas 2011",4
"Votos a candidaturas 2011","PSOE 2011",8
"Votos a candidaturas 2011","PP 2011",119
"Votos a candidaturas 2011","PAR 2011",35
