"source","target","value"
"Votos a candidaturas 2007","PP 2007",44
"Votos a candidaturas 2007","PAR 2007",50
"Votos a candidaturas 2007","CHA 2007",3
"PP 2007","Votos a candidaturas 2011",44
"PAR 2007","Votos a candidaturas 2011",50
"CHA 2007","Votos a candidaturas 2011",3
"Votos a candidaturas 2011","PP 2011",41
"Votos a candidaturas 2011","PAR 2011",11
"Votos a candidaturas 2011","PSOE 2011",1
"Votos a candidaturas 2011","COMPROMISO.CON.ARAGON 2011",65
