"source","target","value"
"Votos a candidaturas 2007","PP 2007",1
"Votos a candidaturas 2007","PAR 2007",29
"PP 2007","Votos a candidaturas 2011",1
"PAR 2007","Votos a candidaturas 2011",29
"Votos a candidaturas 2011","PP 2011",10
"Votos a candidaturas 2011","PAR 2011",16
