"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",82
"Votos a candidaturas 2007","PP 2007",33
"Votos a candidaturas 2007","PAR 2007",131
"Votos a candidaturas 2007","CHA 2007",30
"PSOE 2007","Votos a candidaturas 2011",82
"PP 2007","Votos a candidaturas 2011",33
"PAR 2007","Votos a candidaturas 2011",131
"CHA 2007","Votos a candidaturas 2011",30
"Votos a candidaturas 2011","PSOE 2011",89
"Votos a candidaturas 2011","PP 2011",58
"Votos a candidaturas 2011","PAR 2011",89
