"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",45
"Votos a candidaturas 2007","PP 2007",38
"Votos a candidaturas 2007","CHA 2007",27
"PSOE 2007","Votos a candidaturas 2011",45
"PP 2007","Votos a candidaturas 2011",38
"CHA 2007","Votos a candidaturas 2011",27
"Votos a candidaturas 2011","PSOE 2011",64
"Votos a candidaturas 2011","PP 2011",36
"Votos a candidaturas 2011","CHA 2011",6
"Votos a candidaturas 2011","PAR 2011",19
