"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",84
"Votos a candidaturas 2007","PP 2007",80
"Votos a candidaturas 2007","PAR 2007",54
"Votos a candidaturas 2007","CHA 2007",51
"PSOE 2007","Votos a candidaturas 2011",84
"PP 2007","Votos a candidaturas 2011",80
"PAR 2007","Votos a candidaturas 2011",54
"CHA 2007","Votos a candidaturas 2011",51
"Votos a candidaturas 2011","PSOE 2011",124
"Votos a candidaturas 2011","PP 2011",47
"Votos a candidaturas 2011","PAR 2011",79
