"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",5
"Votos a candidaturas 2007","PP 2007",36
"PSOE 2007","Votos a candidaturas 2011",5
"PP 2007","Votos a candidaturas 2011",36
"Votos a candidaturas 2011","PSOE 2011",2
"Votos a candidaturas 2011","PP 2011",39
"Votos a candidaturas 2011","PAR 2011",1
