"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",681
"Votos a candidaturas 2007","PP 2007",631
"Votos a candidaturas 2007","PAR 2007",56
"PSOE 2007","Votos a candidaturas 2011",681
"PP 2007","Votos a candidaturas 2011",631
"PAR 2007","Votos a candidaturas 2011",56
"Votos a candidaturas 2011","PSOE 2011",476
"Votos a candidaturas 2011","PP 2011",665
"Votos a candidaturas 2011","PAR 2011",125
