"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",29
"Votos a candidaturas 2007","PP 2007",160
"Votos a candidaturas 2007","PAR 2007",18
"PSOE 2007","Votos a candidaturas 2011",29
"PP 2007","Votos a candidaturas 2011",160
"PAR 2007","Votos a candidaturas 2011",18
"Votos a candidaturas 2011","PSOE 2011",89
"Votos a candidaturas 2011","PP 2011",100
"Votos a candidaturas 2011","PAR 2011",97
"Votos a candidaturas 2011","CHA 2011",25
"Votos a candidaturas 2011","IU 2011",23
