"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",529
"Votos a candidaturas 2007","PP 2007",245
"Votos a candidaturas 2007","PAR 2007",198
"Votos a candidaturas 2007","IU 2007",40
"PSOE 2007","Votos a candidaturas 2011",529
"PP 2007","Votos a candidaturas 2011",245
"PAR 2007","Votos a candidaturas 2011",198
"IU 2007","Votos a candidaturas 2011",40
"Votos a candidaturas 2011","PSOE 2011",414
"Votos a candidaturas 2011","PP 2011",241
"Votos a candidaturas 2011","PAR 2011",259
