"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",62
"Votos a candidaturas 2007","PP 2007",35
"Votos a candidaturas 2007","CHA 2007",12
"PSOE 2007","Votos a candidaturas 2011",62
"PP 2007","Votos a candidaturas 2011",35
"CHA 2007","Votos a candidaturas 2011",12
"Votos a candidaturas 2011","PSOE 2011",61
"Votos a candidaturas 2011","PP 2011",10
"Votos a candidaturas 2011","PAR 2011",29
