"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",318
"Votos a candidaturas 2007","PP 2007",164
"Votos a candidaturas 2007","PAR 2007",6
"Votos a candidaturas 2007","IU 2007",29
"PSOE 2007","Votos a candidaturas 2011",318
"PP 2007","Votos a candidaturas 2011",164
"PAR 2007","Votos a candidaturas 2011",6
"IU 2007","Votos a candidaturas 2011",29
"Votos a candidaturas 2011","PSOE 2011",305
"Votos a candidaturas 2011","PP 2011",156
"Votos a candidaturas 2011","PAR 2011",41
