"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",299
"Votos a candidaturas 2007","PP 2007",112
"Votos a candidaturas 2007","PAR 2007",60
"PSOE 2007","Votos a candidaturas 2011",299
"PP 2007","Votos a candidaturas 2011",112
"PAR 2007","Votos a candidaturas 2011",60
"Votos a candidaturas 2011","PSOE 2011",244
"Votos a candidaturas 2011","PP 2011",142
"Votos a candidaturas 2011","PAR 2011",84
