"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",240
"Votos a candidaturas 2007","PP 2007",67
"Votos a candidaturas 2007","PAR 2007",136
"PSOE 2007","Votos a candidaturas 2011",240
"PP 2007","Votos a candidaturas 2011",67
"PAR 2007","Votos a candidaturas 2011",136
"Votos a candidaturas 2011","PSOE 2011",232
"Votos a candidaturas 2011","PP 2011",157
"Votos a candidaturas 2011","CHA 2011",8
