"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",1
"Votos a candidaturas 2007","PP 2007",20
"Votos a candidaturas 2007","PAR 2007",16
"PSOE 2007","Votos a candidaturas 2011",1
"PP 2007","Votos a candidaturas 2011",20
"PAR 2007","Votos a candidaturas 2011",16
"Votos a candidaturas 2011","PSOE 2011",2
"Votos a candidaturas 2011","PP 2011",17
"Votos a candidaturas 2011","PAR 2011",16
