"source","target","value"
"Votos a candidaturas 2007","PP 2007",39
"Votos a candidaturas 2007","PAR 2007",2
"PP 2007","Votos a candidaturas 2011",39
"PAR 2007","Votos a candidaturas 2011",2
"Votos a candidaturas 2011","PP 2011",41
"Votos a candidaturas 2011","PSOE 2011",3
"Votos a candidaturas 2011","IU 2011",5
