"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",51
"Votos a candidaturas 2007","PP 2007",166
"Votos a candidaturas 2007","PAR 2007",248
"PSOE 2007","Votos a candidaturas 2011",51
"PP 2007","Votos a candidaturas 2011",166
"PAR 2007","Votos a candidaturas 2011",248
"Votos a candidaturas 2011","PSOE 2011",75
"Votos a candidaturas 2011","PP 2011",158
"Votos a candidaturas 2011","PAR 2011",182
"Votos a candidaturas 2011","CHA 2011",8
