"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",528
"Votos a candidaturas 2007","PP 2007",195
"Votos a candidaturas 2007","PAR 2007",121
"PSOE 2007","Votos a candidaturas 2011",528
"PP 2007","Votos a candidaturas 2011",195
"PAR 2007","Votos a candidaturas 2011",121
"Votos a candidaturas 2011","PSOE 2011",448
"Votos a candidaturas 2011","PP 2011",278
"Votos a candidaturas 2011","PAR 2011",64
