"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",11
"Votos a candidaturas 2007","PP 2007",79
"Votos a candidaturas 2007","CHA 2007",17
"PSOE 2007","Votos a candidaturas 2011",11
"PP 2007","Votos a candidaturas 2011",79
"CHA 2007","Votos a candidaturas 2011",17
"Votos a candidaturas 2011","PSOE 2011",20
"Votos a candidaturas 2011","PP 2011",57
"Votos a candidaturas 2011","PAR 2011",57
