"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",45
"Votos a candidaturas 2007","PAR 2007",98
"Votos a candidaturas 2007","CHA 2007",21
"PSOE 2007","Votos a candidaturas 2011",45
"PAR 2007","Votos a candidaturas 2011",98
"CHA 2007","Votos a candidaturas 2011",21
"Votos a candidaturas 2011","PSOE 2011",42
"Votos a candidaturas 2011","PAR 2011",89
"Votos a candidaturas 2011","CHA 2011",21
"Votos a candidaturas 2011","PP 2011",2
