"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",50
"Votos a candidaturas 2007","PAR 2007",42
"PSOE 2007","Votos a candidaturas 2011",50
"PAR 2007","Votos a candidaturas 2011",42
"Votos a candidaturas 2011","PSOE 2011",73
"Votos a candidaturas 2011","PAR 2011",25
