"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",76
"Votos a candidaturas 2007","PAR 2007",130
"PSOE 2007","Votos a candidaturas 2011",76
"PAR 2007","Votos a candidaturas 2011",130
"Votos a candidaturas 2011","PSOE 2011",31
"Votos a candidaturas 2011","PAR 2011",113
"Votos a candidaturas 2011","PP 2011",18
