"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",136
"Votos a candidaturas 2007","PAR 2007",165
"PSOE 2007","Votos a candidaturas 2011",136
"PAR 2007","Votos a candidaturas 2011",165
"Votos a candidaturas 2011","PSOE 2011",116
"Votos a candidaturas 2011","PAR 2011",117
"Votos a candidaturas 2011","PP 2011",37
