"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",21
"Votos a candidaturas 2007","PP 2007",1
"Votos a candidaturas 2007","PAR 2007",10
"PSOE 2007","Votos a candidaturas 2011",21
"PP 2007","Votos a candidaturas 2011",1
"PAR 2007","Votos a candidaturas 2011",10
"Votos a candidaturas 2011","PSOE 2011",9
"Votos a candidaturas 2011","PP 2011",23
"Votos a candidaturas 2011","PAR 2011",3
