"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",212
"Votos a candidaturas 2007","PP 2007",23
"Votos a candidaturas 2007","PAR 2007",98
"PSOE 2007","Votos a candidaturas 2011",212
"PP 2007","Votos a candidaturas 2011",23
"PAR 2007","Votos a candidaturas 2011",98
"Votos a candidaturas 2011","PSOE 2011",226
"Votos a candidaturas 2011","PP 2011",41
"Votos a candidaturas 2011","PAR 2011",29
"Votos a candidaturas 2011","CHA 2011",39
