"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",101
"Votos a candidaturas 2007","PP 2007",47
"Votos a candidaturas 2007","PAR 2007",31
"PSOE 2007","Votos a candidaturas 2011",101
"PP 2007","Votos a candidaturas 2011",47
"PAR 2007","Votos a candidaturas 2011",31
"Votos a candidaturas 2011","PSOE 2011",106
"Votos a candidaturas 2011","PP 2011",40
"Votos a candidaturas 2011","PAR 2011",38
