"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",27
"Votos a candidaturas 2007","PP 2007",8
"PSOE 2007","Votos a candidaturas 2011",27
"PP 2007","Votos a candidaturas 2011",8
"Votos a candidaturas 2011","PSOE 2011",15
"Votos a candidaturas 2011","PP 2011",6
"Votos a candidaturas 2011","PAR 2011",4
"Votos a candidaturas 2011","CHA 2011",5
