"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",50
"Votos a candidaturas 2007","PP 2007",32
"Votos a candidaturas 2007","PAR 2007",34
"Votos a candidaturas 2007","CHA 2007",8
"PSOE 2007","Votos a candidaturas 2011",50
"PP 2007","Votos a candidaturas 2011",32
"PAR 2007","Votos a candidaturas 2011",34
"CHA 2007","Votos a candidaturas 2011",8
"Votos a candidaturas 2011","PSOE 2011",60
"Votos a candidaturas 2011","PP 2011",48
"Votos a candidaturas 2011","PAR 2011",7
